treatment,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
Triptolide (2.5h) - Unperturbed,Nucleolus,6,0.6438278820785701,unnormalised,01_CDK9_pT186,NA,1.05741995468483,0.8444513883139093,1.3240986704968518,0.08054845734048567,-0.24391371964876304,0.40501063432973466
Triptolide (2.5h) - Unperturbed,Nucleolus - all,6,1.6482750569857275e-6,relative_to_all,01_CDK9_pT186,6,1.4506181470954798,1.3943341431175202,1.5091741237705347,0.5366678021110968,0.47957633513166786,0.5937592690905258
Triptolide (2.5h) - Unperturbed,all,6,0.02557820442216698,unnormalised,01_CDK9_pT186,NA,0.7289516387573525,0.5908929955179361,0.8992668650290346,-0.4561049906771252,-0.7590311976700186,-0.15317878368423163
Triptolide (2.5h) - Unperturbed,Nucleoplasm,6,0.016436924501371738,unnormalised,01_CDK9_pT186,NA,0.6667796131756331,0.5240773929649019,0.8483385441058742,-0.5847181003711391,-0.9321482178536634,-0.23728798288861447
Triptolide (2.5h) - Unperturbed,Nucleoplasm - all,6,0.006062603537962081,relative_to_all,01_CDK9_pT186,6,0.9147103562484551,0.8769298880283217,0.9541185073636735,-0.128613109694014,-0.1894665934229421,-0.06775962596508578
Triptolide (2.5h) - Unperturbed,all,6,0.02560615584624214,unnormalised,01_CDK9_pT186,NA,0.7290167426376216,0.5909454263793532,0.8993477017026574,-0.45597614694297023,-0.7589031907573912,-0.15304910312854925
Triptolide (2.5h) - Unperturbed,PML bodies,6,0.010566741520117953,unnormalised,01_CDK9_pT186,NA,0.6729883878313501,0.5444141660438355,0.8319279666197583,-0.5713464830126262,-0.8772234876059031,-0.2654694784193497
Triptolide (2.5h) - Unperturbed,PML bodies - all,6,2.746689686550865e-4,relative_to_all,01_CDK9_pT186,6,0.9231453113085468,0.9042459262725219,0.9424397069764829,-0.11537033606965616,-0.1452129014917087,-0.0855277706476035
Triptolide (2.5h) - Unperturbed,all,6,0.14331895241099885,unnormalised,01_PABPC1,NA,0.8152204362218888,0.6426329524256438,1.0341585459091482,-0.294737876962607,-0.637933134802946,0.04845738087773198
Triptolide (2.5h) - Unperturbed,Cajal bodies,6,0.12016643044035569,unnormalised,01_PABPC1,NA,0.8135115844924244,0.6506325636118381,1.017165655572997,-0.297765204710795,-0.6200850650295996,0.024554655608009606
Triptolide (2.5h) - Unperturbed,Cajal bodies - all,6,0.8235723452630749,relative_to_all,01_PABPC1,6,0.9979038163746434,0.9804374559250238,1.0156813376693659,-0.003027327748188031,-0.02850249394957604,0.022447838453200104
Triptolide (2.5h) - Unperturbed,all,6,0.14420229938241338,unnormalised,01_PABPC1,NA,0.8152374439972382,0.6422564773110652,1.034807921093581,-0.29470777862832714,-0.6387785597613796,0.049363002504725306
Triptolide (2.5h) - Unperturbed,Nuclear periphery,6,0.04499165451207133,unnormalised,01_PABPC1,NA,0.7766029743755871,0.6382102797284973,0.9450054299745537,-0.36475086213402896,-0.6478962484232466,-0.08160547584481143
Triptolide (2.5h) - Unperturbed,Nuclear periphery - all,6,0.4113603350552006,relative_to_all,01_PABPC1,6,0.9526095496396484,0.8552590796918211,1.0610410057168222,-0.07004308350570182,-0.22556657972133698,0.08548041270993333
Triptolide (2.5h) - Unperturbed,all,6,0.14439894914020943,unnormalised,01_PABPC1,NA,0.8152153740029203,0.6421285839224202,1.0349579860643816,-0.2947468355958214,-0.6390658741560101,0.04957220296436746
Triptolide (2.5h) - Unperturbed,Nuclear speckles,6,0.1807487549909336,unnormalised,01_PABPC1,NA,0.8390128171175735,0.6684901920495514,1.0530334111998274,-0.2532352448292705,-0.5810217013380312,0.07455121167949033
Triptolide (2.5h) - Unperturbed,Nuclear speckles - all,6,0.00795037787711738,relative_to_all,01_PABPC1,6,1.0291916024569083,1.0144299636321636,1.0441680476148691,0.04151159076655076,0.020669264691984695,0.06235391684111709
Triptolide (2.5h) - Unperturbed,all,6,0.14376308409771973,unnormalised,01_PABPC1,NA,0.8152357264096569,0.6424550997097817,1.0344836392689654,-0.2947108181816676,-0.638332465000429,0.04891082863709377
Triptolide (2.5h) - Unperturbed,Nucleolus,6,0.020419932549614862,unnormalised,01_PABPC1,NA,0.7243653896223828,0.5917822152824409,0.8866525626025439,-0.46521047931852527,-0.756861754741754,-0.17355920389529633
Triptolide (2.5h) - Unperturbed,Nucleolus - all,6,0.0022328702378279284,relative_to_all,01_PABPC1,6,0.8885348938429477,0.8490425698386208,0.9298641618482795,-0.17049966113685763,-0.2360912045302449,-0.10490811774347023
Triptolide (2.5h) - Unperturbed,all,6,0.14377088928413198,unnormalised,01_PABPC1,NA,0.8152118551134876,0.6424107710852063,1.034494436628038,-0.29475306302412163,-0.6384320126471108,0.048925886598867624
Triptolide (2.5h) - Unperturbed,Nucleoplasm,6,0.10849487189437934,unnormalised,01_PABPC1,NA,0.8113720513352293,0.6528277448156794,1.008420078521342,-0.30156448681509573,-0.6152257225390294,0.012096748908838125
Triptolide (2.5h) - Unperturbed,Nucleoplasm - all,6,0.7597275043996418,relative_to_all,01_PABPC1,6,0.9952898087114744,0.9669316227758171,1.0244796839730559,-0.006811423790974094,-0.048514222734488785,0.03489137515254037
Triptolide (2.5h) - Unperturbed,all,6,0.14423140237888282,unnormalised,01_PABPC1,NA,0.8152182280687151,0.6422103132311637,1.0348335205515138,-0.2947417847350402,-0.6388822614524784,0.049398691982397935
Triptolide (2.5h) - Unperturbed,PML bodies,6,0.13694777875127315,unnormalised,01_PABPC1,NA,0.8200452062774382,0.653785747141301,1.028584889283715,-0.28622465213883885,-0.6131101689181556,0.04066086464047773
Triptolide (2.5h) - Unperturbed,PML bodies - all,6,0.6084558885885955,relative_to_all,01_PABPC1,6,1.0059210871917796,0.9846070155114339,1.0276965507212978,0.008517132596201207,-0.022380075802598903,0.03941434099500147
Triptolide (2.5h) - Unperturbed,all,6,0.5208111082906328,unnormalised,02_CDK7,NA,0.9617368113392801,0.8596998919409276,1.075884390536368,-0.056285954452687754,-0.21809496992190933,0.10552306101653404
Triptolide (2.5h) - Unperturbed,Cajal bodies,6,0.4832687284576299,unnormalised,02_CDK7,NA,0.9607381414528651,0.8649034821349196,1.0671916526037528,-0.057784830908915674,-0.20938894897557933,0.09381928715774784
Triptolide (2.5h) - Unperturbed,Cajal bodies - all,6,0.9272356898835213,relative_to_all,02_CDK7,6,0.9989615975237296,0.9778269304688624,1.0205530674519907,-0.0014988764562279984,-0.03234895552735096,0.02935120261489498
Triptolide (2.5h) - Unperturbed,all,6,0.5235535574149176,unnormalised,02_CDK7,NA,0.9618400347409533,0.8593979934735132,1.0764933819443354,-0.05613111801852718,-0.21860168618276163,0.10633945014570721
Triptolide (2.5h) - Unperturbed,Nuclear periphery,6,0.004675289689616842,unnormalised,02_CDK7,NA,1.2498063302741402,1.1310807989945666,1.3809940585869824,0.32170455248710245,0.17770199223235772,0.46570711274184723
Triptolide (2.5h) - Unperturbed,Nuclear periphery - all,6,2.5040694037728412e-5,relative_to_all,02_CDK7,6,1.2993910475048414,1.2430174572450792,1.3583213047367788,0.3778356705056296,0.31384655809920475,0.4418247829120546
Triptolide (2.5h) - Unperturbed,all,6,0.5226508121783677,unnormalised,02_CDK7,NA,0.9617832758602011,0.8594185641112252,1.0763405729791327,-0.05621625501531867,-0.2185671541009226,0.10613464407028514
Triptolide (2.5h) - Unperturbed,Nuclear speckles,6,0.04558253893091265,unnormalised,02_CDK7,NA,0.8670712794038958,0.7758609519263124,0.9690043063779712,-0.20577749680871546,-0.3661299759043134,-0.04542501771311742
Triptolide (2.5h) - Unperturbed,Nuclear speckles - all,6,5.760416880128635e-5,relative_to_all,02_CDK7,6,0.9015245962021989,0.8834089604907304,0.9200117203996437,-0.1495612417933967,-0.17884662905901408,-0.12027585452777949
Triptolide (2.5h) - Unperturbed,all,6,0.5194901258525066,unnormalised,02_CDK7,NA,0.9616425193490649,0.8596901959885385,1.0756855659574667,-0.05642740817907194,-0.2181112411596311,0.10525642480148699
Triptolide (2.5h) - Unperturbed,Nucleolus,6,0.05321988404243123,unnormalised,02_CDK7,NA,1.1725385163190474,1.0296713808499238,1.3352284989380112,0.22963531411789473,0.042183975404547915,0.41708665283124163
Triptolide (2.5h) - Unperturbed,Nucleolus - all,6,1.1847287885744334e-5,relative_to_all,02_CDK7,6,1.219308103298862,1.1838451669842256,1.2558333574631033,0.2860627222969667,0.24348040577183175,0.3286450388221017
Triptolide (2.5h) - Unperturbed,all,6,0.5225692348260523,unnormalised,02_CDK7,NA,0.9617141192956881,0.8591980298672295,1.0764620205141802,-0.05631999503905053,-0.21893740964601607,0.10629741956791473
Triptolide (2.5h) - Unperturbed,Nucleoplasm,6,0.19409843504249946,unnormalised,02_CDK7,NA,0.9034544268796559,0.7884742897550506,1.0352016699263835,-0.14647626609739067,-0.3428643819104138,0.04991184971563249
Triptolide (2.5h) - Unperturbed,Nucleoplasm - all,6,0.014509967527057062,relative_to_all,02_CDK7,6,0.9394209867078809,0.9061741400635448,0.9738876351131837,-0.09015627105834012,-0.1421397743455007,-0.038172767771179526
Triptolide (2.5h) - Unperturbed,all,6,0.5234786080442944,unnormalised,02_CDK7,NA,0.9618164250253662,0.859333958113608,1.0765207480911332,-0.05616653143075364,-0.21870918810722886,0.10637612524572139
Triptolide (2.5h) - Unperturbed,PML bodies,6,0.32868970216493887,unnormalised,02_CDK7,NA,0.9444391628508138,0.8499606933122219,1.049419507683862,-0.08247022816282049,-0.2345319699602467,0.0695915136346057
Triptolide (2.5h) - Unperturbed,PML bodies - all,6,0.16062155544715193,relative_to_all,02_CDK7,6,0.9819328702209528,0.96025101355860365,1.0041042894056933,-0.02630369673206693,-0.058516513345081386,0.005909119880947536
Triptolide (2.5h) - Unperturbed,all,6,2.858231978241766e-5,unnormalised,03_CDK9,NA,0.5099727336630119,0.4538049922623805,0.5730923932395986,-0.971507981255658,-1.1398556148489871,-0.8031603476623291
Triptolide (2.5h) - Unperturbed,Cajal bodies,6,2.716680348234497e-5,unnormalised,03_CDK9,NA,0.5096360107340236,0.45391817127451006,0.5721931393661195,-0.9724608732745524,-1.1394958514168367,-0.8054258951322681
Triptolide (2.5h) - Unperturbed,Cajal bodies - all,6,0.9606692989945934,relative_to_all,03_CDK9,6,0.9993397236621464,0.9744886843690125,1.024824504694774,-9.528920188943934e-4,-0.037282661686897665,0.03537687764910882
Triptolide (2.5h) - Unperturbed,all,6,3.073751638786701e-5,unnormalised,03_CDK9,NA,0.5099905465947422,0.4531517316472049,0.5739586532541239,-0.9714575899743814,-1.1419338970603838,-0.8009812828883791
Triptolide (2.5h) - Unperturbed,Nuclear periphery,6,1.4606298860509056e-5,unnormalised,03_CDK9,NA,0.569315994937606,0.5219174621046844,0.6210190798842925,-0.8126984620597562,-0.9381064230105808,-0.6872905011089316
Triptolide (2.5h) - Unperturbed,Nuclear periphery - all,6,0.01124947515310588,relative_to_all,03_CDK9,6,1.1163265647549465,1.05156044731938,1.185081658742808,0.15875912791462535,0.072531783537477107,0.24498647229177378
Triptolide (2.5h) - Unperturbed,all,6,2.917510023419209e-5,unnormalised,03_CDK9,NA,0.5099411899683878,0.45358316363742934,0.5733017406136304,-0.9715972200252553,-1.140561004403477,-0.8026334356470332
Triptolide (2.5h) - Unperturbed,Nuclear speckles,6,7.181827859924051e-6,unnormalised,03_CDK9,NA,0.40573710783638567,0.35869134418048665,0.4589533685334763,-1.3013828405478938,-1.4791851638059201,-1.1235805172898672
Triptolide (2.5h) - Unperturbed,Nuclear speckles - all,6,7.250855665182624e-7,relative_to_all,03_CDK9,6,0.7956547064996613,0.778989242721023,0.8126767062453266,-0.3297856205226387,-0.36032468903968545,-0.29924655200559186
Triptolide (2.5h) - Unperturbed,all,6,2.8467966656559018e-5,unnormalised,03_CDK9,NA,0.5099277391420504,0.4537948306393468,0.5730041013913152,-0.9716352747985699,-1.1398879201068526,-0.8033826294902872
Triptolide (2.5h) - Unperturbed,Nucleolus,6,0.00648280679335581,unnormalised,03_CDK9,NA,0.7490378642040939,0.6520132067089135,0.860500548514059,-0.4168894454706884,-0.617026907945595,-0.2167519829957818
Triptolide (2.5h) - Unperturbed,Nucleolus - all,6,8.875114912959579e-6,relative_to_all,03_CDK9,6,1.4689098213490888,1.3910345733389755,1.5511448130843914,0.5547458293278815,0.4761582776550104,0.6333333810007522
Triptolide (2.5h) - Unperturbed,all,6,2.8787488507137625e-5,unnormalised,03_CDK9,NA,0.5098709007488267,0.45363292623150353,0.5730808334176114,-0.97179609177736,-1.1404027350593455,-0.8031894484953745
Triptolide (2.5h) - Unperturbed,Nucleoplasm,6,8.695820487728705e-5,unnormalised,03_CDK9,NA,0.4783981977820362,0.4096151639306057,0.5587313551699297,-1.063716140250626,-1.2876589700705945,-0.8397733104306577
Triptolide (2.5h) - Unperturbed,Nucleoplasm - all,6,0.026947486265116758,relative_to_all,03_CDK9,6,0.9382731924481906,0.8988730236706777,0.9794003830172323,-0.0919200484732662,-0.15381076230531143,-0.030029334641220866
Triptolide (2.5h) - Unperturbed,all,6,3.0061732260277888e-5,unnormalised,03_CDK9,NA,0.5099264529343296,0.45329112213981637,0.573637944142182,-0.9716389137609132,-1.1414901890578713,-0.8017876384639553
Triptolide (2.5h) - Unperturbed,PML bodies,6,3.283219829099272e-5,unnormalised,03_CDK9,NA,0.47864019463853785,0.4199607656689037,0.5455186642464516,-1.0629865401112975,-1.2516735427551662,-0.8742995374674285
Triptolide (2.5h) - Unperturbed,PML bodies - all,6,9.4671437708171e-4,relative_to_all,03_CDK9,6,0.9386455475769937,0.9194981122450525,0.9581917050758524,-0.09134762635038406,-0.12108148213975982,-0.061613770561008245
Triptolide (2.5h) - Unperturbed,all,6,0.6958378391997517,unnormalised,03_RPS6,NA,1.02908567172992,0.8973690569585141,1.180135766380431,0.041363092081212825,-0.15622665696420504,0.23895284112663095
Triptolide (2.5h) - Unperturbed,Cajal bodies,6,0.29929944938716807,unnormalised,03_RPS6,NA,1.0748770488790227,0.9489714738665058,1.217487250169339,0.10417164482209536,-0.07556337447962361,0.2839066641238143
Triptolide (2.5h) - Unperturbed,Cajal bodies - all,6,0.001120241059259393,relative_to_all,03_RPS6,6,1.0444971477176688,1.0293229538346502,1.059895038312338,0.06280855274088239,0.04169570409327966,0.08392140138848503
Triptolide (2.5h) - Unperturbed,all,6,0.6962637856635263,unnormalised,03_RPS6,NA,1.0290281332936073,0.8973750426203214,1.1799959312638755,0.04128242558303597,-0.1562170338824432,0.23878188504851522
Triptolide (2.5h) - Unperturbed,Nuclear periphery,6,0.05194744598669274,unnormalised,03_RPS6,NA,1.0549620053917206,1.0102014149486436,1.1017058740476033,0.07719104099879993,0.014642967608303959,0.13973911438929632
Triptolide (2.5h) - Unperturbed,Nuclear periphery - all,6,0.682947303442812,relative_to_all,03_RPS6,6,1.0252022964766832,0.9149892996048615,1.1486907542579534,0.035908615415764046,-0.12817322307239623,0.19999045390392428
Triptolide (2.5h) - Unperturbed,all,6,0.6968361386897558,unnormalised,03_RPS6,NA,1.0290505854368692,0.8970534303707418,1.1804704954422987,0.041313903092081446,-0.15673417726208702,0.2393619834462497
Triptolide (2.5h) - Unperturbed,Nuclear speckles,6,0.25707554414581324,unnormalised,03_RPS6,NA,1.0872817714227343,0.9538092518701681,1.2394319389859272,0.12072586635941623,-0.0682273180656866,0.30967905078451907
Triptolide (2.5h) - Unperturbed,Nuclear speckles - all,6,1.331959857998083e-4,relative_to_all,03_RPS6,6,1.056587292024273,1.0434627673548096,1.06987689507812,0.07941196326733488,0.0613791234389127,0.09744480309575711
Triptolide (2.5h) - Unperturbed,all,6,0.695864466722968,unnormalised,03_RPS6,NA,1.0290561266917138,0.8974549007977493,1.179955127483781,0.04132167172801992,-0.1560886529212852,0.23873199637732473
Triptolide (2.5h) - Unperturbed,Nucleolus,6,0.1666466383488773,unnormalised,03_RPS6,NA,0.9096785906303493,0.808502537479849,1.023515820779775,-0.13657119530236722,-0.30667579329250727,0.03353340268777258
Triptolide (2.5h) - Unperturbed,Nucleolus - all,6,8.732335526424618e-5,relative_to_all,03_RPS6,6,0.8839931730010215,0.8613239359668642,0.9072590430628378,-0.17789286703038718,-0.2153721709462391,-0.14041356311453496
Triptolide (2.5h) - Unperturbed,all,6,0.6944899168441014,unnormalised,03_RPS6,NA,1.0291321244047713,0.8977957225598024,1.1796814162381242,0.04142821351178382,-0.15554087216527152,0.23839729918883923
Triptolide (2.5h) - Unperturbed,Nucleoplasm,6,0.7702132931290819,unnormalised,03_RPS6,NA,1.019663812938998,0.8999599012182782,1.1552895745797476,0.028093568517701967,-0.15206737300317366,0.20825451003857778
Triptolide (2.5h) - Unperturbed,Nucleoplasm - all,6,0.2401155440007008,relative_to_all,03_RPS6,6,0.9907997124555319,0.9771272978124241,1.0046634378138264,-0.013334644994081874,-0.033381569582838264,0.006712279594674394
Triptolide (2.5h) - Unperturbed,all,6,0.6967774602565437,unnormalised,03_RPS6,NA,1.0290411856619002,0.8971099248750274,1.1803745922618836,0.04130072485686001,-0.1566433222783879,0.23924477199210814
Triptolide (2.5h) - Unperturbed,PML bodies,6,0.4548280546228093,unnormalised,03_RPS6,NA,1.0547467077804493,0.9254533744333268,1.202103367179245,0.07689658442739249,-0.11176778784745754,0.2655609567022426
Triptolide (2.5h) - Unperturbed,PML bodies - all,6,0.009949824540947637,relative_to_all,03_RPS6,6,1.0249800712320516,1.0117124788052576,1.038421654800095,0.03559585957053241,0.016799345033671472,0.05439237410739356
Triptolide (2.5h) - Unperturbed,all,6,0.22461391852315718,unnormalised,05_GTF2B,NA,0.9397994109511617,0.8589988637957653,1.0282003504886412,-0.08957523140254121,-0.219271871785904,0.04012140898082145
Triptolide (2.5h) - Unperturbed,Cajal bodies,6,0.8477900310805135,unnormalised,05_GTF2B,NA,0.990872031431535,0.905874026604219,1.0838453844998277,-0.013229345790608806,-0.14261765590670494,0.1161589643254873
Triptolide (2.5h) - Unperturbed,Cajal bodies - all,6,7.097536009317079e-4,relative_to_all,05_GTF2B,6,1.0543441716234778,1.0372856543267759,1.0716832220704726,0.0763458856119324,0.052813247410940255,0.09987852381292454
Triptolide (2.5h) - Unperturbed,all,6,0.22487083137355232,unnormalised,05_GTF2B,NA,0.9398000543370538,0.858951636746533,1.0282582910923064,-0.08957424373505878,-0.21935119215016238,0.04020270468004512
Triptolide (2.5h) - Unperturbed,Nuclear periphery,6,0.008247626478688685,unnormalised,05_GTF2B,NA,1.185096104158667,1.0874753732551719,1.2914800745216515,0.24500405774899128,0.12098273035453959,0.3690253851434431
Triptolide (2.5h) - Unperturbed,Nuclear periphery - all,6,1.954085057746289e-4,relative_to_all,05_GTF2B,6,1.2610087631827687,1.1918497874277447,1.3341807982829694,0.33457830148405016,0.25320241986980774,0.41595418309829246
Triptolide (2.5h) - Unperturbed,all,6,0.22486534121676494,unnormalised,05_GTF2B,NA,0.9397520534317046,0.8588452480759889,1.0282806173842478,-0.08964793221417491,-0.2195298936124284,0.04023402918407843
Triptolide (2.5h) - Unperturbed,Nuclear speckles,6,0.313594897426211,unnormalised,05_GTF2B,NA,0.9447125729385228,0.8536487984712049,1.0454906597027547,-0.082052636105022,-0.22828544531811099,0.06418017310806703
Triptolide (2.5h) - Unperturbed,Nuclear speckles - all,6,0.6666023253085782,relative_to_all,05_GTF2B,6,1.0052785407477471,0.9826291997648544,1.028449942999613,0.007595296109153067,-0.025280984100861516,0.04047157631916759
Triptolide (2.5h) - Unperturbed,all,6,0.22252075178588954,unnormalised,05_GTF2B,NA,0.939726509509337,0.8592323813712063,1.027761443610085,-0.08968714744211478,-0.21887973056385263,0.039505435679623134
Triptolide (2.5h) - Unperturbed,Nucleolus,6,0.8505807207739449,unnormalised,05_GTF2B,NA,1.0094849545742957,0.9188425718619201,1.1090690665832665,0.013619408814206029,-0.12211039360117772,0.14934921122958972
Triptolide (2.5h) - Unperturbed,Nucleolus - all,6,3.654229096661188e-5,relative_to_all,05_GTF2B,6,1.07423270957992,1.0604115456941619,1.0882340153850423,0.10330655625632067,0.08462428337611849,0.12198882913652313
Triptolide (2.5h) - Unperturbed,all,6,0.22617407896433633,unnormalised,05_GTF2B,NA,0.9397077712746434,0.8584977741290499,1.0285998659575055,-0.08971591520329134,-0.22011370120409304,0.0406818707975104
Triptolide (2.5h) - Unperturbed,Nucleoplasm,6,0.10939987679179163,unnormalised,05_GTF2B,NA,0.8927548478680669,0.7930940322739263,1.0049391193964452,-0.16366403188254125,-0.3344361673530897,0.007108103588007307
Triptolide (2.5h) - Unperturbed,Nucleoplasm - all,6,0.02130545425113594,relative_to_all,05_GTF2B,6,0.9500345481416117,0.9196730460798379,0.9813983855565596,-0.07394811667924994,-0.12080703658253443,-0.027089196775965437
Triptolide (2.5h) - Unperturbed,all,6,0.22520505194219467,unnormalised,05_GTF2B,NA,0.9397518687621916,0.8587804262019145,1.0283578291925242,-0.08964821571641982,-0.2196387860186298,0.04034235458579025
Triptolide (2.5h) - Unperturbed,PML bodies,6,0.26889474338580305,unnormalised,05_GTF2B,NA,0.9398937734765792,0.8506735535557196,1.0384715755268628,-0.08943038186144828,-0.23332249179024098,0.054461728067344436
Triptolide (2.5h) - Unperturbed,PML bodies - all,6,0.9875647259620288,relative_to_all,05_GTF2B,6,1.0001510023221072,0.9820974359024228,1.0185364413733196,2.1783385497167116e-4,-0.026061930510463564,0.02649759822040675
Triptolide (2.5h) - Unperturbed,all,6,0.3425759682665171,unnormalised,05_Sm,NA,1.0823389918560726,0.9311006513243163,1.2581429210964898,0.1141524264048668,-0.10299096435607215,0.33129581716580564
Triptolide (2.5h) - Unperturbed,Cajal bodies,6,0.7102554623335953,unnormalised,05_Sm,NA,1.029198685789376,0.8904841864307373,1.1895213311718569,0.041521519970630756,-0.16733810328031568,0.25038114322157706
Triptolide (2.5h) - Unperturbed,Cajal bodies - all,6,0.0021914451386205844,relative_to_all,05_Sm,6,0.9509023453219885,0.9327304028083854,0.9694283231428179,-0.07263090643423599,-0.10046795136304403,-0.0447938615054281
Triptolide (2.5h) - Unperturbed,all,6,0.3428944016922406,unnormalised,05_Sm,NA,1.082329732579527,0.931007747427886,1.258246940760724,0.11414008427398643,-0.10313492159385741,0.3314150901418303
Triptolide (2.5h) - Unperturbed,Nuclear periphery,6,0.013670907630614607,unnormalised,05_Sm,NA,1.2506992895890836,1.1013452273947164,1.4203073423933943,0.3227349585137192,0.13926676661493886,0.5062031504124993
Triptolide (2.5h) - Unperturbed,Nuclear periphery - all,6,0.0014244139409858069,relative_to_all,05_Sm,6,1.1555621655225896,1.0982042651736157,1.2159158006695183,0.20859487423973258,0.1351464195025137,0.2820433289769516
Triptolide (2.5h) - Unperturbed,all,6,0.34307189072480637,unnormalised,05_Sm,NA,1.0822897648485932,0.930983024229241,1.2581874262055237,0.11408680816953597,-0.10317323331551045,0.3313468496545827
Triptolide (2.5h) - Unperturbed,Nuclear speckles,6,0.11575453436127214,unnormalised,05_Sm,NA,0.8534403917685865,0.720717836870079,1.0106042407181568,-0.22863770262202726,-0.47249354419165757,0.015218138947603146
Triptolide (2.5h) - Unperturbed,Nuclear speckles - all,6,1.2450209176684304e-6,relative_to_all,05_Sm,6,0.788550737045895,0.7697733542375423,0.8077861639047339,-0.34272451079156335,-0.377494361871479,-0.30795465971164765
Triptolide (2.5h) - Unperturbed,all,6,0.34312372211949005,unnormalised,05_Sm,NA,1.0822970876116709,0.9309610312628961,1.2582341757782125,0.11409656939853524,-0.10320731505216421,0.3314004538492347
Triptolide (2.5h) - Unperturbed,Nucleolus,6,0.001349469215393254,unnormalised,05_Sm,NA,1.545999357482736,1.3282566536626208,1.7994368834866192,0.6285397196788902,0.4095339397502072,0.8475454996075732
Triptolide (2.5h) - Unperturbed,Nucleolus - all,6,5.749912323913722e-7,relative_to_all,05_Sm,6,1.4284426847108378,1.3837953543159867,1.4745305345475048,0.514443150280355,0.4686306025529601,0.5602556980077498
Triptolide (2.5h) - Unperturbed,all,6,0.3437578613295136,unnormalised,05_Sm,NA,1.0822809978431949,0.9307740800234235,1.258449481385412,0.11407512168145283,-0.10349705941520124,0.3316473027781065
Triptolide (2.5h) - Unperturbed,Nucleoplasm,6,0.9919901387570138,unnormalised,05_Sm,NA,0.999061843372942,0.8379988872548765,1.1910810170087522,-0.0013541091960552027,-0.2549797666583647,0.2522715482662544
Triptolide (2.5h) - Unperturbed,Nucleoplasm - all,6,0.0011897689446816026,relative_to_all,05_Sm,6,0.9231076267290154,0.8983302862049514,0.9485683646770255,-0.11542923087750775,-0.15468212134388895,-0.07617634041112675
Triptolide (2.5h) - Unperturbed,all,6,0.34333377332662024,unnormalised,05_Sm,NA,1.082286212805083,0.9309034419135422,1.258286728449714,0.11408207327862882,-0.1032965630827747,0.3314607096400324
Triptolide (2.5h) - Unperturbed,PML bodies,6,0.9168297758239036,unnormalised,05_Sm,NA,1.0091073632624468,0.8571868482768715,1.1879529797237127,0.013079677126309213,-0.22231837981374794,0.2484777340663662
Triptolide (2.5h) - Unperturbed,PML bodies - all,6,1.0446246208259558e-4,relative_to_all,05_Sm,6,0.9323849378502472,0.9182965359719696,0.9466894824010808,-0.10100239615231967,-0.12296799147214664,-0.07903680083249282
