treatment,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
CX5461 (2.5h) - Unperturbed,Nucleoplasm - all,7,0.2296418268228592,relative_to_all,01_CDK9_pT186,7,1.0286875403003135,0.9862539806021098,1.0729468031379479,0.04080483595957196,-0.019968876913778893,0.10157854883292312
CX5461 (2.5h) - Unperturbed,all,7,0.7295236754016968,unnormalised,01_CDK9_pT186,NA,1.0284368302338058,0.8828014361684768,1.1980976360572053,0.04045318179940229,-0.1798391182473455,0.2607454818461501
CX5461 (2.5h) - Unperturbed,PML bodies,7,0.8735047461966307,unnormalised,01_CDK9_pT186,NA,1.0133430912062273,0.8658321325514698,1.1859853450684332,0.019122715283613263,-0.2078407523961822,0.24608618296340873
CX5461 (2.5h) - Unperturbed,PML bodies - all,7,0.16991418836918154,relative_to_all,01_CDK9_pT186,7,0.985323610956108,0.9668348540687122,1.0041659278437485,-0.021330466515788984,-0.04865861217927624,0.005997679147698069
CX5461 (2.5h) - Unperturbed,all,7,0.6432741649191938,unnormalised,01_PABPC1,NA,1.0511447279963233,0.8588342029077624,1.2865175087968985,0.07196132199999594,-0.21954844749268515,0.36347109149267703
CX5461 (2.5h) - Unperturbed,Cajal bodies,7,0.8281682313896263,unnormalised,01_PABPC1,NA,1.0217750906217131,0.8471822590816118,1.2323491487496268,0.03107767048954871,-0.2392557168448471,0.3014110578239445
CX5461 (2.5h) - Unperturbed,Cajal bodies - all,7,0.01759167886488654,relative_to_all,01_PABPC1,7,0.9720593781309315,0.9547373159679464,0.9896957192401354,-0.04088365151044723,-0.06682424663993673,-0.014943056380957753
CX5461 (2.5h) - Unperturbed,all,7,0.6439028018679551,unnormalised,01_PABPC1,NA,1.0511853933855808,0.8583981190499677,1.2872706809867516,0.07201713412467443,-0.22028118007002082,0.36431544831937
CX5461 (2.5h) - Unperturbed,Nuclear periphery,7,0.4501944261950025,unnormalised,01_PABPC1,NA,0.9340205985192007,0.7901308443083013,1.1041139385235368,-0.09847372797832399,-0.33983651399763704,0.1428890580409891
CX5461 (2.5h) - Unperturbed,Nuclear periphery - all,7,0.03728852430945764,relative_to_all,01_PABPC1,7,0.8885403130564586,0.8118160432388064,0.9725157497216725,-0.1704908621029986,-0.30077524379932724,-0.040206480406669944
CX5461 (2.5h) - Unperturbed,all,7,0.6436168049313498,unnormalised,01_PABPC1,NA,1.051139049120195,0.8586661769002766,1.2867553541865286,0.07195352772738896,-0.21983073015342092,0.36373778560819886
CX5461 (2.5h) - Unperturbed,Nuclear speckles,7,0.7994816816679324,unnormalised,01_PABPC1,NA,1.0256102103962625,0.8499771562427488,1.2375347924864182,0.03648252979816159,-0.23450402659956834,0.30746908619589164
CX5461 (2.5h) - Unperturbed,Nuclear speckles - all,7,0.037525820561476575,relative_to_all,01_PABPC1,7,0.9757131668304967,0.9575216500741258,0.9942502959099642,-0.035470997929227366,-0.06262298737826921,-0.008319008480185379
CX5461 (2.5h) - Unperturbed,all,7,0.6446468428685027,unnormalised,01_PABPC1,NA,1.0511072967379516,0.8581962595327063,1.287382154120958,0.07190994672224857,-0.22062048180546287,0.36444037524996
CX5461 (2.5h) - Unperturbed,Nucleolus,7,0.29924568724209266,unnormalised,01_PABPC1,NA,1.0943128616498328,0.9347801921750106,1.2810719024607284,0.13002526045457002,-0.09730093089247756,0.3573514518016178
CX5461 (2.5h) - Unperturbed,Nucleolus - all,7,0.2483969790420877,relative_to_all,01_PABPC1,7,1.0411048092292454,0.9778206894945631,1.1084846490214197,0.05811531373232164,-0.03235816354885744,0.14858879101350067
CX5461 (2.5h) - Unperturbed,all,7,0.6437264301632204,unnormalised,01_PABPC1,NA,1.0513190006488882,0.8581586996013345,1.2879571594844181,0.07220049120778602,-0.2206836243698217,0.3650846067853936
CX5461 (2.5h) - Unperturbed,Nucleoplasm,7,0.9457528873921502,unnormalised,01_PABPC1,NA,0.9935140436349015,0.82914445045255325,1.1904682644393538,-0.009387734318071493,-0.27030463032273994,0.2515291616865969
CX5461 (2.5h) - Unperturbed,Nucleoplasm - all,7,0.009000412409296485,relative_to_all,01_PABPC1,7,0.9450167294814337,0.9161901559108435,0.9747502887235675,-0.08158822552585743,-0.1262810331173458,-0.036895417934369276
CX5461 (2.5h) - Unperturbed,all,7,0.6440478767579854,unnormalised,01_PABPC1,NA,1.0511504203817787,0.8584081353808567,1.2871700077476118,0.07196913477193119,-0.22026434589218116,0.3642026154360437
CX5461 (2.5h) - Unperturbed,PML bodies,7,0.8282020742391321,unnormalised,01_PABPC1,NA,1.0216006021911852,0.8482652044546483,1.2303555361184109,0.030831280562417435,-0.23741271059981967,0.2990752717246544
CX5461 (2.5h) - Unperturbed,PML bodies - all,7,0.024404445639841118,relative_to_all,01_PABPC1,7,0.9718881164697046,0.953068212872966,0.991079650099432,-0.041137854209513804,-0.06934862067684444,-0.012927087742183319
CX5461 (2.5h) - Unperturbed,all,7,0.12284448549583198,unnormalised,02_CDK7,NA,1.0810594175300705,0.9908974779944769,1.1794252081414314,0.11244581911345936,-0.013192296446584336,0.23808393467350306
CX5461 (2.5h) - Unperturbed,Cajal bodies,7,0.042090041772132575,unnormalised,02_CDK7,NA,1.101443258451749,1.0205284391545797,1.1887735853729071,0.13939517560276155,0.029316386638730266,0.2494739645667927
CX5461 (2.5h) - Unperturbed,Cajal bodies - all,7,0.08391772651947038,relative_to_all,02_CDK7,7,1.0188554306924684,1.0004977851715444,1.0375499116907583,0.026949356489302155,7.179735149524122e-4,0.053180739463651656
CX5461 (2.5h) - Unperturbed,all,7,0.12309708435977461,unnormalised,02_CDK7,NA,1.0809209796107662,0.9908431824378628,1.1791877714574375,0.11226105915893944,-0.013271350110722141,0.23779346842860138
CX5461 (2.5h) - Unperturbed,Nuclear periphery,7,0.02098785268101347,unnormalised,02_CDK7,NA,1.106195755111765,1.034777708148686,1.1825429162139045,0.14560671101482509,0.04932087999946829,0.2418925420301817
CX5461 (2.5h) - Unperturbed,Nuclear periphery - all,7,0.43813753868174365,relative_to_all,02_CDK7,7,1.0233826301623825,0.9685132030006192,1.0813605890692293,0.03334565185588562,-0.04615637876540557,0.11284768247717653
CX5461 (2.5h) - Unperturbed,all,7,0.12312380945562033,unnormalised,02_CDK7,NA,1.0811140006465036,0.9908149328180439,1.1796425787302212,0.11251865951631426,-0.01331248292380307,0.2383498019564314
CX5461 (2.5h) - Unperturbed,Nuclear speckles,7,0.12240214362656218,unnormalised,02_CDK7,NA,1.0843409457052757,0.9906712887039129,1.1868672282521635,0.11681844980978025,-0.0135216538473471,0.2471585534669078
CX5461 (2.5h) - Unperturbed,Nuclear speckles - all,7,0.7595381710685729,relative_to_all,02_CDK7,7,1.0029848332894056,0.9847463127497619,1.0215611500991835,0.004299790293466039,-0.022175985015642104,0.03077556560257456
CX5461 (2.5h) - Unperturbed,all,7,0.1272032406092102,unnormalised,02_CDK7,NA,1.0811172774816646,0.9896986639863193,1.1809802419673907,0.11252303228983243,-0.014938763784442182,0.23998482836410714
CX5461 (2.5h) - Unperturbed,Nucleolus,7,0.8732048950426579,unnormalised,02_CDK7,NA,0.9901303253228525,0.8804163251412233,1.1135164502619637,-0.01430966330880448,-0.18374219820182144,0.1551228715842125
CX5461 (2.5h) - Unperturbed,Nucleolus - all,7,0.001408926317493418,relative_to_all,02_CDK7,7,0.9158398870742723,0.8853789486942241,0.9473488159993426,-0.12683269559863694,-0.17563302343430265,-0.07803236776297123
CX5461 (2.5h) - Unperturbed,all,7,0.12350185370555421,unnormalised,02_CDK7,NA,1.0811833805247724,0.9907036077874692,1.1799265624293007,0.11261124068227385,-0.013474588971679625,0.23869707033622742
CX5461 (2.5h) - Unperturbed,Nucleoplasm,7,0.05986704388124183,unnormalised,02_CDK7,NA,1.1375646156806611,1.0163656029354196,1.2732163023928262,0.18594849526689652,0.02341945591298905,0.34847753462080405
CX5461 (2.5h) - Unperturbed,Nucleoplasm - all,7,0.027404965754502148,relative_to_all,02_CDK7,7,1.0521477079387986,1.0150721926612043,1.0905774065375764,0.07333725458462274,0.021582336563690945,0.12509217260555422
CX5461 (2.5h) - Unperturbed,all,7,0.12302099373055024,unnormalised,02_CDK7,NA,1.0810967560943379,0.9908450161580293,1.1795691323851738,0.1124956473008631,-0.013268680165982653,0.23825997476770877
CX5461 (2.5h) - Unperturbed,PML bodies,7,0.07111364910742492,unnormalised,02_CDK7,NA,1.0981819232486416,1.0073314866506995,1.1972260894573594,0.13511706894063616,0.010538514974517705,0.2596956229067544
CX5461 (2.5h) - Unperturbed,PML bodies - all,7,0.1514593304674433,relative_to_all,02_CDK7,7,1.0158035504759324,0.9965960467892346,1.0353812424641624,0.02262142163977291,-0.004919243612132579,0.05016208689167861
CX5461 (2.5h) - Unperturbed,all,7,0.03079753091625507,unnormalised,03_CDK9,NA,0.8994176146012683,0.8327165373064487,0.9714614868484742,-0.15293695621170944,-0.2641026194876128,-0.04177129293580621
CX5461 (2.5h) - Unperturbed,Cajal bodies,7,0.028713159911359584,unnormalised,03_CDK9,NA,0.9047519524454576,0.8423455618961292,0.9717818107941874,-0.14440577896504986,-0.2475158922847151,-0.041295665645384456
CX5461 (2.5h) - Unperturbed,Cajal bodies - all,7,0.5634000505091123,relative_to_all,03_CDK9,7,1.005930879891155,0.9868868232759072,1.0253424316272324,0.008531177246659659,-0.019043449780893347,0.03610580427421268
CX5461 (2.5h) - Unperturbed,all,7,0.03113320601564019,unnormalised,03_CDK9,NA,0.8993614271137128,0.8324479558033316,0.9716535081156564,-0.15302708558035658,-0.26456801639895106,-0.041486154761762234
CX5461 (2.5h) - Unperturbed,Nuclear periphery,7,1.2253345947668272e-4,unnormalised,03_CDK9,NA,0.8294827983716335,0.7906205053660565,0.870255335049618,-0.26971603168242564,-0.3389427218114332,-0.2004893415534183
CX5461 (2.5h) - Unperturbed,Nuclear periphery - all,7,0.03585941528008791,relative_to_all,03_CDK9,7,0.9223019504335002,0.8675766644340125,0.9804792160106998,-0.11668894610206904,-0.2049368461165576,-0.028441046087580586
CX5461 (2.5h) - Unperturbed,all,7,0.030472693838056022,unnormalised,03_CDK9,NA,0.8992349853049123,0.8325987636615699,0.9712043712870688,-0.1532299292750938,-0.26430667868721125,-0.042153179862976356
CX5461 (2.5h) - Unperturbed,Nuclear speckles,7,0.014034209209891345,unnormalised,03_CDK9,NA,0.8696949546900355,0.7994928733365441,0.9460613589421097,-0.20141863016413514,-0.3228429212791294,-0.07999433904914101
CX5461 (2.5h) - Unperturbed,Nuclear speckles - all,7,0.005743074986780883,relative_to_all,03_CDK9,7,0.9671498205723609,0.9511352145051936,0.9834340703280127,-0.04818870088904142,-0.07227764399130611,-0.024099757786776553
CX5461 (2.5h) - Unperturbed,all,7,0.03227537951307511,unnormalised,03_CDK9,NA,0.8993925997060657,0.8318975792826376,0.972363748315715,-0.15297708147336578,-0.2655221758438876,-0.04043198710284399
CX5461 (2.5h) - Unperturbed,Nucleolus,7,0.1040099107100736,unnormalised,03_CDK9,NA,0.8957573862010094,0.7980356701345375,1.0054454017054077,-0.15882006028430243,-0.3254748622541546,0.007834741685549642
CX5461 (2.5h) - Unperturbed,Nucleolus - all,7,0.8988776149189273,relative_to_all,03_CDK9,7,0.9959581460796494,0.9377299310523294,1.0578020343546635,-0.005842978810936734,-0.09275561269360875,0.08106965507173541
CX5461 (2.5h) - Unperturbed,all,7,0.033379288663383175,unnormalised,03_CDK9,NA,0.8999363325354469,0.8322041103747723,0.9731812094182389,-0.1521051556499788,-0.2649906808105598,-0.03921963048939776
CX5461 (2.5h) - Unperturbed,Nucleoplasm,7,0.2368893423740016,unnormalised,03_CDK9,NA,0.9277797982403736,0.828162197895514,1.0393801554940678,-0.10814566203840811,-0.2720147436083899,0.05572341953157364
CX5461 (2.5h) - Unperturbed,Nucleoplasm - all,7,0.18568402036797096,relative_to_all,03_CDK9,7,1.0309393728181655,0.9898264582678515,1.073759931904249,0.04395949361157079,-0.014752488627432144,0.10267147585057346
CX5461 (2.5h) - Unperturbed,all,7,0.031882773450958024,unnormalised,03_CDK9,NA,0.899682785609957,0.8325680026494624,0.9722078102293913,-0.1525116759972779,-0.2643599811678074,-0.04066337082674824
CX5461 (2.5h) - Unperturbed,PML bodies,7,0.05648773609341481,unnormalised,03_CDK9,NA,0.8966429347794516,0.8164347781676777,0.9847308982773274,-0.15739451194939147,-0.29259045585164895,-0.02219856804713399
CX5461 (2.5h) - Unperturbed,PML bodies - all,7,0.7267885444025158,relative_to_all,03_CDK9,7,0.9966211970717607,0.9786105809802981,1.0149632854549588,-0.004882835952113641,-0.03119321325550727,0.021427541351280242
CX5461 (2.5h) - Unperturbed,all,7,0.1378539833126333,unnormalised,03_RPS6,NA,1.1014589399442134,0.9836905654207582,1.23332665680706,0.13941571542648035,-0.023723529261457342,0.3025549601144179
CX5461 (2.5h) - Unperturbed,Cajal bodies,7,0.04757634760199036,unnormalised,03_RPS6,NA,1.1319195036825858,1.0229115228782693,1.2525440706854805,0.17877136473588265,0.032681364022667615,0.32486136544909777
CX5461 (2.5h) - Unperturbed,Cajal bodies - all,7,0.008481769320273388,relative_to_all,03_RPS6,7,1.0276547428448992,1.0125985055066558,1.0429348500403,0.039355649309402496,0.018062260089447685,0.06064903852935722
CX5461 (2.5h) - Unperturbed,all,7,0.13931579002143765,unnormalised,03_RPS6,NA,1.1015156555433103,0.9831966807229847,1.2340732665154979,0.13948999981790625,-0.024448049714392118,0.30342804935020473
CX5461 (2.5h) - Unperturbed,Nuclear periphery,7,0.2028853780297086,unnormalised,03_RPS6,NA,1.0351574874652758,0.9864355306047577,1.0862859159163527,0.049850274102226026,-0.01970332950984624,0.1194038777142983
CX5461 (2.5h) - Unperturbed,Nuclear periphery - all,7,0.2433349223410683,relative_to_all,03_RPS6,7,0.9397573990491274,0.854086147365658,1.034022120358173,-0.08963972571568023,-0.22754650032375087,0.048267048892390245
CX5461 (2.5h) - Unperturbed,all,7,0.13877533949502205,unnormalised,03_RPS6,NA,1.1015129477536356,0.9833764124298076,1.2338416487648973,0.13948645332311302,-0.024184344242423043,0.30315725088864887
CX5461 (2.5h) - Unperturbed,Nuclear speckles,7,0.05702033660721127,unnormalised,03_RPS6,NA,1.1304894488256039,1.0171490397721106,1.2564593230037866,0.1769475270757199,0.024531088424825244,0.3293639657266146
CX5461 (2.5h) - Unperturbed,Nuclear speckles - all,7,0.0034202331811708374,relative_to_all,03_RPS6,7,1.026306092117266,1.0143256051270413,1.038428084032337,0.03746107375260697,0.02052084119507275,0.05440130631014155
CX5461 (2.5h) - Unperturbed,all,7,0.13930961463454847,unnormalised,03_RPS6,NA,1.1014256089088328,0.9832128149497115,1.233851261410015,0.13937205765106037,-0.024424375328218735,0.30316849063033957
CX5461 (2.5h) - Unperturbed,Nucleolus,7,0.4741109871948229,unnormalised,03_RPS6,NA,1.0382537660634257,0.9420118363625326,1.14432838435167,0.05415910486761893,-0.08618290749702569,0.19450111723226365
CX5461 (2.5h) - Unperturbed,Nucleolus - all,7,0.006053076549223754,relative_to_all,03_RPS6,7,0.9426453840055612,0.9149355302512993,0.9711944619124492,-0.08521295278344135,-0.12825800554924205,-0.04216790001764062
CX5461 (2.5h) - Unperturbed,all,7,0.1390340410262524,unnormalised,03_RPS6,NA,1.1016496538938554,0.9832693005978036,1.2342823671872933,0.1396654916479827,-0.02434149477338222,0.30367247806934755
CX5461 (2.5h) - Unperturbed,Nucleoplasm,7,0.06750911389545046,unnormalised,03_RPS6,NA,1.1241305998841362,1.0109443338411777,1.2499893053403215,0.16880965554088606,0.015703559553198528,0.3219157515285733
CX5461 (2.5h) - Unperturbed,Nucleoplasm - all,7,0.011402270609462225,relative_to_all,03_RPS6,7,1.0204066201181294,1.008601648650184,1.0323497604573488,0.029144163892903172,0.012356488624710199,0.04593183916109634
CX5461 (2.5h) - Unperturbed,all,7,0.13854355652924466,unnormalised,03_RPS6,NA,1.101512895779543,0.9834533549393724,1.2337450001819694,0.13948638525058826,-0.024071467593024146,0.3030442380942006
CX5461 (2.5h) - Unperturbed,PML bodies,7,0.06627277696874921,unnormalised,03_RPS6,NA,1.1218138125258528,1.0113574279740434,1.2443337984818637,0.1658332516729583,0.01629295612738722,0.31537354721852945
CX5461 (2.5h) - Unperturbed,PML bodies - all,7,0.03032269115153988,relative_to_all,03_RPS6,7,1.0184300309366263,1.0050533097750418,1.0319847890911686,0.026346866422370115,0.007272026487123608,0.045421706357616436
CX5461 (2.5h) - Unperturbed,all,7,0.6338772933876706,unnormalised,05_GTF2B,NA,0.9769530870954076,0.8912597525498759,1.0708857116621966,-0.03363880868120541,-0.16608213665104765,0.09880451928863679
CX5461 (2.5h) - Unperturbed,Cajal bodies,7,0.7906108855445383,unnormalised,05_GTF2B,NA,1.011875276635541,0.9304694756455107,1.1004031859894496,0.01703147494480831,-0.10396927190779279,0.13803222179740943
CX5461 (2.5h) - Unperturbed,Cajal bodies - all,7,0.0038286257439447673,relative_to_all,05_GTF2B,7,1.0357460250665271,1.0190757259992775,1.052689021111932,0.050670283626013904,0.02726126000661082,0.07407930724541674
CX5461 (2.5h) - Unperturbed,all,7,0.6322258963784378,unnormalised,05_GTF2B,NA,0.9768932026684013,0.8913945039252934,1.0705925661615998,-0.033727244466915045,-0.16586402914003487,0.09840954020620471
CX5461 (2.5h) - Unperturbed,Nuclear periphery,7,0.9699545476825413,unnormalised,05_GTF2B,NA,1.001573003020224,0.9255631870883526,1.0838249558462514,0.002267580668156709,-0.11159661036983597,0.11613177170614945
CX5461 (2.5h) - Unperturbed,Nuclear periphery - all,7,0.3593462468353404,relative_to_all,05_GTF2B,7,1.0252635603200118,0.97540167088687,1.0776743566210105,0.03599482513507179,-0.03593165113964634,0.1079213014097898
CX5461 (2.5h) - Unperturbed,all,7,0.6328120930416786,unnormalised,05_GTF2B,NA,0.9769237075443329,0.8913883758341238,1.0706667892871014,-0.03368219497122998,-0.16587394730431715,0.09850955736185728
CX5461 (2.5h) - Unperturbed,Nuclear speckles,7,0.8149865193273635,unnormalised,05_GTF2B,NA,1.0122147562264028,0.9177864016008177,1.1163585676747765,0.01751541144848167,-0.12376966369655959,0.15880048659352297
CX5461 (2.5h) - Unperturbed,Nuclear speckles - all,7,0.008050720672327205,relative_to_all,05_GTF2B,7,1.0361246721822117,1.0166298988107727,1.0559932749966452,0.051197606419711654,0.023794565794461955,0.0786006470449616
CX5461 (2.5h) - Unperturbed,all,7,0.6332205566570595,unnormalised,05_GTF2B,NA,0.9768604627012479,0.8910040747227607,1.0709898985431878,-0.033775596302760745,-0.16649606541976342,0.0989448728142422
CX5461 (2.5h) - Unperturbed,Nucleolus,7,0.05356607625970294,unnormalised,05_GTF2B,NA,1.1151090519682936,1.0169638248210842,1.2227260866436342,0.15718480524928619,0.024268360926529616,0.2901012495720429
CX5461 (2.5h) - Unperturbed,Nucleolus - all,7,2.6634793093636656e-7,relative_to_all,05_GTF2B,7,1.141523374673959,1.126140746178564,1.1571161236718137,0.19096040155204697,0.17138714813250924,0.21053365497158466
CX5461 (2.5h) - Unperturbed,all,7,0.6329979463761437,unnormalised,05_GTF2B,NA,0.9769097261903094,0.8912800966389447,1.0707662122425148,-0.03370284241206781,-0.1660492057559256,0.0986435209317902
CX5461 (2.5h) - Unperturbed,Nucleoplasm,7,0.5607868815068873,unnormalised,05_GTF2B,NA,1.0374011197105626,0.9220523053233279,1.1671800796586558,0.05297383197612861,-0.11707950205248151,0.22302716600473882
CX5461 (2.5h) - Unperturbed,Nucleoplasm - all,7,0.006653641085929158,relative_to_all,05_GTF2B,7,1.0619211702970281,1.0295779438674668,1.0952804288804487,0.0866766743881965,0.04205305286913577,0.13130029590725692
CX5461 (2.5h) - Unperturbed,all,7,0.6328548459262711,unnormalised,05_GTF2B,NA,0.976916728195917,0.8913465646502488,1.0707017132034322,-0.03369250192482155,-0.16594161949301042,0.09855661564336728
CX5461 (2.5h) - Unperturbed,PML bodies,7,0.7191932645466284,unnormalised,05_GTF2B,NA,1.018918531892972,0.9236967567026534,1.1239565009852408,0.027038704759268655,-0.11450879238617462,0.16858620190471188
CX5461 (2.5h) - Unperturbed,PML bodies - all,7,0.0011304183278554477,relative_to_all,05_GTF2B,7,1.0429942516949426,1.0268661135025576,1.0593757012373979,0.06073120668409026,0.03824809014916332,0.08321432321901726
CX5461 (2.5h) - Unperturbed,all,7,0.4823124523078828,unnormalised,05_Sm,NA,1.0697404004635314,0.8952135219344729,1.278292269213109,0.09726073269751125,-0.15969626692819947,0.3542177323232222
CX5461 (2.5h) - Unperturbed,Cajal bodies,7,0.6188728598094511,unnormalised,05_Sm,NA,1.0457522867233415,0.8835812416557806,1.2376879381660006,0.06454115269465928,-0.17856530414511004,0.3076476095344285
CX5461 (2.5h) - Unperturbed,Cajal bodies - all,7,0.038096132914063704,relative_to_all,05_Sm,7,0.9775757616242262,0.9606834508829482,0.9947651006550181,-0.032719580002852106,-0.057866959489481805,-0.007572200516222239
CX5461 (2.5h) - Unperturbed,all,7,0.4824093682705185,unnormalised,05_Sm,NA,1.069700782844,0.895231357377791,1.2781721232025434,0.09720730178884004,-0.15966752423310143,0.3540821278107812
CX5461 (2.5h) - Unperturbed,Nuclear periphery,7,0.7055160963278915,unnormalised,05_Sm,NA,1.0298711199367052,0.8895009409554151,1.192392806847909,0.0424638070572228,-0.1689319632442886,0.25385957735873443
CX5461 (2.5h) - Unperturbed,Nuclear periphery - all,7,0.1680334894637173,relative_to_all,05_Sm,7,0.9627656036659149,0.9173061859378506,1.0104778773016954,-0.05474349473161707,-0.12452472616701857,0.01503773670378451
CX5461 (2.5h) - Unperturbed,all,7,0.48229033997424053,unnormalised,05_Sm,NA,1.069726031928205,0.895241618250444,1.2782178129979889,0.09724135458122322,-0.15965098859107463,0.3541336977535212
CX5461 (2.5h) - Unperturbed,Nuclear speckles,7,0.8263134854550709,unnormalised,05_Sm,NA,1.0224980235899699,0.8443591672377398,1.2382197633569605,0.03209805455117578,-0.24407128248368257,0.30826739158603395
CX5461 (2.5h) - Unperturbed,Nuclear speckles - all,7,0.003004915946132524,relative_to_all,05_Sm,7,0.9558503701615024,0.9369898024297243,0.9750905802482374,-0.06514330003004751,-0.09389474824529433,-0.036391851814800785
CX5461 (2.5h) - Unperturbed,all,7,0.48246354283282455,unnormalised,05_Sm,NA,1.0696950343083684,0.895218795361205,1.278176321088408,0.09719954877391736,-0.15968776848173896,0.3540868660295735
CX5461 (2.5h) - Unperturbed,Nucleolus,7,0.19877988721287632,unnormalised,05_Sm,NA,1.1444207675070797,0.9499063674300642,1.3787663058253141,0.19461758322429712,-0.0741427813402951,0.4633779477888891
CX5461 (2.5h) - Unperturbed,Nucleolus - all,7,0.0021622572285075227,relative_to_all,05_Sm,7,1.0698570441126023,1.0402638520415635,1.1002920966551306,0.09741803445037987,0.05694949928256612,0.13788656961819337
CX5461 (2.5h) - Unperturbed,all,7,0.48271881456350485,unnormalised,05_Sm,NA,1.0696694357980525,0.8951575508552129,1.2782025921441302,0.09716502371341017,-0.15978647079681108,0.35411651822363166
CX5461 (2.5h) - Unperturbed,Nucleoplasm,7,0.4741312552042446,unnormalised,05_Sm,NA,1.080613297588811,0.8839273626616705,1.3210645447263059,0.11185034040705495,-0.17800027485596487,0.4017009556700745
CX5461 (2.5h) - Unperturbed,Nucleoplasm - all,7,0.49001667740135835,relative_to_all,05_Sm,7,1.0102310689868346,0.9829364170517726,1.0382836519653822,0.014685316693644559,-0.02482999853606589,0.054200631923354885
CX5461 (2.5h) - Unperturbed,all,7,0.48187240056227476,unnormalised,05_Sm,NA,1.0697587170357046,0.8953545453613191,1.2781346993799672,0.09728543495387104,-0.1594690163671101,0.35403988627485233
CX5461 (2.5h) - Unperturbed,PML bodies,7,0.6072935579857308,unnormalised,05_Sm,NA,1.0514180929820327,0.8758637833150393,1.2621597413993593,0.07233646637858278,-0.19122157941785256,0.33589451217501826
CX5461 (2.5h) - Unperturbed,PML bodies - all,7,0.03155819405257963,relative_to_all,05_Sm,7,0.9828553637735306,0.9705014582703639,0.9953665271353851,-0.024948968575288204,-0.04319771416084814,-0.006700222989728372
CX5461 (2.5h) - Unperturbed,all,7,0.27962285628635264,unnormalised,07_POLR2A,NA,0.9382387872789454,0.843341226547488,1.0438147623334497,-0.09197295105805421,-0.2458116128992462,0.06186571078313782
