treatment,reference_level,df,p.value,comparison,channel,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl,cluster
Triptolide (2.5h),Unperturbed,6,0.1926176711509964,unnormalised,09_CCNT1,0.9014992353669548,0.784905130331578,1.035412867060614,-0.14960182689338417,-0.3494098055598993,0.05020615177313106,all
Triptolide (2.5h),Unperturbed,6,0.012456831820636675,unnormalised,09_SRRM2,1.2051599209444008,1.086351953108548,1.3369612222767278,0.26922460026853373,0.11949157896546575,0.41895762157160193,all
Triptolide (2.5h),Unperturbed,6,0.4565129539048771,unnormalised,10_H3K27ac,0.9596984090245808,0.8672220003632111,1.0620360598538419,-0.059346993391529476,-0.20552673831977206,0.08683275153671323,all
Triptolide (2.5h),Unperturbed,6,3.1518715097911585e-10,unnormalised,10_POL2RA_pS2,0.0871313163712013,0.08190442994041688,0.09269176646612688,-3.5206648503620674,-3.609914705182772,-3.431414995541363,all
Triptolide (2.5h),Unperturbed,6,0.3816780576240298,unnormalised,11_KPNA2_MAX,1.0979843661221094,0.9042670621067843,1.3332009079704876,0.13485751237710217,-0.14517918034790403,0.41489420510210817,all
Triptolide (2.5h),Unperturbed,6,0.28296495858290927,unnormalised,11_PML,0.7509840400416575,0.4665626936224255,1.2087915217106895,-0.4131458470644862,-1.099857140924995,0.2735654467960228,all
Triptolide (2.5h),Unperturbed,6,0.011250387479752618,unnormalised,12_RB1_pS807_S811,1.3129385135987688,1.1324544384678927,1.5221871025761513,0.3927993547660548,0.17945300813581094,0.6061457013962983,all
Triptolide (2.5h),Unperturbed,6,0.029857714102091377,unnormalised,12_YAP1,1.308025848411671,1.0862363901240548,1.5751006278823645,0.3873910507800822,0.11933810106863811,0.6554440004915263,all
Triptolide (2.5h),Unperturbed,6,0.7861730851882858,unnormalised,13_PABPN1,1.013914572482078,0.9215967792647068,1.1154799836775904,0.019936102983892066,-0.1177924199332597,0.15766462590104405,all
Triptolide (2.5h),Unperturbed,6,1.526266796831259e-5,unnormalised,13_POL2RA_pS5,0.33751700965225195,0.28507158326789195,0.39961096963335613,-1.5669678842125365,-1.8106038603177557,-1.3233319081073176,all
Triptolide (2.5h),Unperturbed,6,0.16087075943955845,unnormalised,14_PCNA,1.0858273513020544,0.9816019986578285,1.2011192300420568,0.1187947300102736,-0.026789908385727285,0.26437936840627435,all
Triptolide (2.5h),Unperturbed,6,0.9373682629241408,unnormalised,15_SON,1.0067168753615836,0.8577392411978206,1.181569897306414,0.009658003162457575,-0.22138897001570665,0.2407049763406219,all
Triptolide (2.5h),Unperturbed,6,0.5862164886445969,unnormalised,15_U2SNRNPB,0.9553988739542901,0.8177807430377092,1.116175718399174,-0.06582491845657912,-0.2902140039613314,0.158564167048173,all
Triptolide (2.5h),Unperturbed,6,0.2111700887711998,unnormalised,16_H3,1.0931078644767342,0.9649799863151105,1.2382482749136536,0.12843576868373482,-0.05142907369147081,0.3083006110589408,all
Triptolide (2.5h),Unperturbed,6,0.6609447665471406,unnormalised,17_HDAC3,1.0517787525615303,0.8486704220906699,1.3034960516412355,0.07283125771777005,-0.2367236974446522,0.3823862128801925,all
Triptolide (2.5h),Unperturbed,6,0.11137674311279917,unnormalised,17_SRSF2,1.498432144757789,0.9797218319154989,2.291771826757745,0.5834537540964417,-0.029555905539090054,1.1964634137319734,all
Triptolide (2.5h),Unperturbed,6,0.009489244895624494,unnormalised,18_NONO,0.7658360026548637,0.6662053956249631,0.880366305667915,-0.38489261068424824,-0.5859610563811712,-0.18382416498732526,all
Triptolide (2.5h),Unperturbed,6,0.009156440989132077,unnormalised,19_KPNA1_MAX,0.6686161648223891,0.542728735202049,0.8237035315540677,-0.5807498601426565,-0.8816967995551049,-0.2798029207302077,all
Triptolide (2.5h),Unperturbed,6,0.6399152177088768,unnormalised,20_ALYREF,1.0318954325365755,0.9106737719719177,1.1692531578944843,0.045296782191076,-0.13499376078056866,0.2255873251627208,all
Triptolide (2.5h),Unperturbed,6,0.33462688006208213,unnormalised,20_SP100,1.057565448998696,0.9525478474895828,1.174161153020762,0.0807469494199655,-0.07013653235783038,0.23163043119776122,all
Triptolide (2.5h),Unperturbed,6,0.27022495873495966,unnormalised,21_COIL,0.9332427277382213,0.8347703252100384,1.0433312763689058,-0.09967573346657906,-0.26054877904851753,0.06119731211535957,all
Triptolide (2.5h),Unperturbed,6,0.5655183808989823,unnormalised,21_NCL,0.9348174766436957,0.7522295103401371,1.1617248494323773,-0.097243388974258,-0.4107551897504993,0.2162684118019833,all
Triptolide (2.5h),Unperturbed,6,0.23384771057277565,unnormalised,00_DAPI,1.0330803634031949,0.9844728136659882,1.0840878716345896,0.046952485929647125,-0.022576728405843963,0.11648170026513804,all
Triptolide (2.5h),Unperturbed,6,0.3862392309631967,unnormalised,07_H2B,1.0950425579410556,0.9051220087056875,1.324813883839609,0.130986940088916,-0.1438158170667265,0.40578969724455866,all
Triptolide (2.5h),Unperturbed,6,0.021454102468990807,unnormalised,01_CDK9_pT186,0.7228637264567305,0.5882838049833353,0.8882310928850284,-0.468204397497196,-0.765415774413519,-0.17099302058087296,Cajal bodies
Triptolide (2.5h),Unperturbed,6,0.5280080355926555,unnormalised,01_CDK9_pT186,0.9422882729219804,0.7918103906110638,1.1213633968620493,-0.08575960586441232,-0.3367730954851318,0.1652538837563073,Nuclear periphery
Triptolide (2.5h),Unperturbed,6,0.0018252256002471649,unnormalised,01_CDK9_pT186,0.573579750971738,0.4670517014068734,0.7044053789629536,-0.8019340012664868,-1.0983458335290273,-0.5055221690039464,Nuclear speckles
Triptolide (2.5h),Unperturbed,6,0.644825383877212,unnormalised,01_CDK9_pT186,1.057381896942446,0.8439599724588269,1.324774293174373,0.08049653217674663,-0.24475351882760318,0.40574658318109663,Nucleolus
Triptolide (2.5h),Unperturbed,6,0.016323446992161292,unnormalised,01_CDK9_pT186,0.6667831164404848,0.5242941467917078,0.8479967344489852,-0.5847105204609986,-0.9315516551588099,-0.23786938576318745,Nucleoplasm
Triptolide (2.5h),Unperturbed,6,0.010637888825181225,unnormalised,01_CDK9_pT186,0.6736244726185543,0.5450267721987067,0.832564478034832,-0.5699835427596578,-0.8756009967965749,-0.2643660887227404,PML bodies
Triptolide (2.5h),Unperturbed,6,0.12144722764227144,unnormalised,01_PABPC1,0.8142660597401512,0.6512745373811738,1.0180487305873251,-0.29642782576328053,-0.6186622715787284,0.025806620052167203,Cajal bodies
Triptolide (2.5h),Unperturbed,6,0.052935379053441645,unnormalised,01_PABPC1,0.7885637177335788,0.6497741497366709,0.9569982695953799,-0.3427007621362993,-0.6219897454774972,-0.06341177879510129,Nuclear periphery
Triptolide (2.5h),Unperturbed,6,0.18186487921304662,unnormalised,01_PABPC1,0.8400807478884206,0.6699921586780012,1.0533491382425941,-0.25140008963962573,-0.5777838839476399,0.0749837046683882,Nuclear speckles
Triptolide (2.5h),Unperturbed,6,0.020433562507905442,unnormalised,01_PABPC1,0.7243744987319536,0.5917742528657108,0.8866867929319012,-0.46519233711465496,-0.7568811663024853,-0.17350350792682437,Nucleolus
Triptolide (2.5h),Unperturbed,6,0.10855683665760661,unnormalised,01_PABPC1,0.8113922462638543,0.6528298712286938,1.0084669931815557,-0.30152857879885075,-0.6152210233507076,0.012163865753005779,Nucleoplasm
Triptolide (2.5h),Unperturbed,6,0.1371951597341781,unnormalised,01_PABPC1,0.8201652821468617,0.65387802689307994,1.028740930835766,-0.2860134196624222,-0.6129065515309793,0.040879712206134726,PML bodies
Triptolide (2.5h),Unperturbed,6,0.49509382478739494,unnormalised,02_CDK7,0.9619405518108544,0.8662883934065492,1.068154245469515,-0.05598035708516844,-0.2070807068008159,0.09511999263047885,Cajal bodies
Triptolide (2.5h),Unperturbed,6,0.004091644147731629,unnormalised,02_CDK7,1.2570294989904522,1.1378967634269899,1.3886349026719698,0.3300185062006429,0.1863696739467669,0.4736673384545189,Nuclear periphery
Triptolide (2.5h),Unperturbed,6,0.05067087344088864,unnormalised,02_CDK7,0.8696678685946782,0.7772849975120906,0.9730307468776868,-0.20146356268187002,-0.3634844240409478,-0.039442701322792276,Nuclear speckles
Triptolide (2.5h),Unperturbed,6,0.05370167234004183,unnormalised,02_CDK7,1.1725814574876985,1.0293087758238246,1.3357967081777893,0.22968814809804225,0.041675832111697536,0.41770046408438666,Nucleolus
Triptolide (2.5h),Unperturbed,6,0.19347830319221163,unnormalised,02_CDK7,0.9034731218182132,0.7886852249899843,1.034967634721842,-0.14644641310725098,-0.34247847900540396,0.04958565279090188,Nucleoplasm
Triptolide (2.5h),Unperturbed,6,0.32632970015659074,unnormalised,02_CDK7,0.9443172197406192,0.8501238545283872,1.0489471701665751,-0.08265651658224205,-0.23425505211113284,0.06894201894664884,PML bodies
Triptolide (2.5h),Unperturbed,6,2.8839617785292354e-5,unnormalised,03_CDK9,0.5103307765908335,0.4540964655757765,0.5735290214284725,-0.9704954457259738,-1.1389292871851104,-0.8020616042668374,Cajal bodies
Triptolide (2.5h),Unperturbed,6,1.3856178300154711e-5,unnormalised,03_CDK9,0.5727992124369805,0.5260133518836945,0.6237464060436441,-0.8038985858990961,-0.926828674738765,-0.6809684970594272,Nuclear periphery
Triptolide (2.5h),Unperturbed,6,7.956672463840668e-6,unnormalised,03_CDK9,0.4079043780762092,0.3600893859793576,0.46206855334324476,-1.2936971030917161,-1.473573019715245,-1.1138211864681873,Nuclear speckles
Triptolide (2.5h),Unperturbed,6,0.006724613157382335,unnormalised,03_CDK9,0.7490573285094921,0.6513143449372523,0.8614686376174203,-0.41685195645528994,-0.6185740930835151,-0.21512981982706475,Nucleolus
Triptolide (2.5h),Unperturbed,6,8.940615592118685e-5,unnormalised,03_CDK9,0.478468964444796,0.4093758906785995,0.5592233327599893,-1.0635027465474243,-1.2885019544767502,-0.8385035386180985,Nucleoplasm
Triptolide (2.5h),Unperturbed,6,2.7669931519039028e-5,unnormalised,03_CDK9,0.47863942303013096,0.4215701906601248,0.5434342900760659,-1.0629888658593893,-1.246155237654288,-0.8798224940644908,PML bodies
Triptolide (2.5h),Unperturbed,6,0.29447994293258334,unnormalised,03_RPS6,1.0756518703647697,0.949779099635564,1.2182063667890624,0.10521123201706654,-0.07433608556822992,0.28475854960236285,Cajal bodies
Triptolide (2.5h),Unperturbed,6,0.0278674173700002,unnormalised,03_RPS6,1.0617424744504058,1.019398468275987,1.1058453756150552,0.08643388300925511,0.027718090598130667,0.14514967542037965,Nuclear periphery
Triptolide (2.5h),Unperturbed,6,0.2528344828567719,unnormalised,03_RPS6,1.0887310624413178,0.9543535378383233,1.2420295826738035,0.12264762457880357,-0.06740428693583286,0.31269953609344003,Nuclear speckles
Triptolide (2.5h),Unperturbed,6,0.16688674719932192,unnormalised,03_RPS6,0.9096759738314353,0.8084336394081254,1.0235971600241813,-0.13657534539261348,-0.3067987405156363,0.03364804973040953,Nucleolus
Triptolide (2.5h),Unperturbed,6,0.7722772163301177,unnormalised,03_RPS6,1.0195496389498782,0.8994557364862794,1.1556782886766137,0.027932017751232278,-0.15287580876691598,0.2087398442693801,Nucleoplasm
Triptolide (2.5h),Unperturbed,6,0.45383377529482183,unnormalised,03_RPS6,1.0548143638740803,0.9256473233320557,1.2020056820668272,0.07698912226581998,-0.11146547137624258,0.2654437159078823,PML bodies
Triptolide (2.5h),Unperturbed,6,0.8607561634108725,unnormalised,05_GTF2B,0.9916786980102525,0.9068241158754772,1.084473408757858,-0.012055328985180804,-0.14110533659281638,0.11699467862245465,Cajal bodies
Triptolide (2.5h),Unperturbed,6,0.006856401028741686,unnormalised,05_GTF2B,1.1907420863004623,1.0938865694272752,1.2961734385581936,0.251860960549076,0.12946314561759564,0.37425877548055614,Nuclear periphery
Triptolide (2.5h),Unperturbed,6,0.341845809806371,unnormalised,05_GTF2B,0.9470351432180806,0.8540488020930324,1.050145565794486,-0.07851013170087032,-0.22760958414466717,0.0705893207429267,Nuclear speckles
Triptolide (2.5h),Unperturbed,6,0.8510682197922548,unnormalised,05_GTF2B,1.0094836917020669,0.9185657247679626,1.1094005538578702,0.013617603992219203,-0.12254514284367544,0.14978035082811397,Nucleolus
Triptolide (2.5h),Unperturbed,6,0.10874747463581404,unnormalised,05_GTF2B,0.8927772927312984,0.7933498980753625,1.0046655282243602,-0.16362776135887733,-0.33397080413538743,0.006715281417632692,Nucleoplasm
Triptolide (2.5h),Unperturbed,6,0.26832762720165027,unnormalised,05_GTF2B,0.9398735204802631,0.8507375624009739,1.0383486912308366,-0.08946146964283855,-0.23321394043213728,0.05429100114646004,PML bodies
Triptolide (2.5h),Unperturbed,6,0.702858447002606,unnormalised,05_Sm,1.0299903867455797,0.891221182387559,1.1903669007801607,0.04263087230247354,-0.16614457208114836,0.2514063166860955,Cajal bodies
Triptolide (2.5h),Unperturbed,6,0.011575548000982568,unnormalised,05_Sm,1.2604646988892252,1.1106233342682545,1.4305221294424568,0.33395571403095337,0.15136961247704342,0.5165418155848632,Nuclear periphery
Triptolide (2.5h),Unperturbed,6,0.1190539341173521,unnormalised,05_Sm,0.8539960941656987,0.7203333555134751,1.0124608603337484,-0.22769862333277116,-0.4732633841009964,0.0178661374354541,Nuclear speckles
Triptolide (2.5h),Unperturbed,6,0.0013679668780034752,unnormalised,05_Sm,1.5459693501625726,1.3277070433910545,1.8001118872863773,0.628511717188513,0.4089368532573398,0.8480865811196863,Nucleolus
Triptolide (2.5h),Unperturbed,6,0.9919951809475979,unnormalised,05_Sm,0.9990632001424675,0.8381205237256896,1.1909113899775918,-0.0013521499546429291,-0.25477037306457695,0.25206607315529117,Nucleoplasm
Triptolide (2.5h),Unperturbed,6,0.9162527749442275,unnormalised,05_Sm,1.0091648496993957,0.8573310558706999,1.1878884905604048,0.01316186167702975,-0.2220756905067864,0.2483994138608458,PML bodies
Triptolide (2.5h),Unperturbed,6,5.995119926574854e-9,unnormalised,07_POLR2A,0.0563744814513309,0.05003997781177961,0.06351086267185192,-4.1488139316689505,-4.3207750399760805,-3.97685282336182,Cajal bodies
Triptolide (2.5h),Unperturbed,6,2.2099590676649505e-9,unnormalised,07_POLR2A,0.09766341725223666,0.0900090655132377,0.10596869343101555,-3.3560379308798027,-3.473785875973116,-3.2382899857864893,Nuclear periphery
Triptolide (2.5h),Unperturbed,6,2.1568834963219172e-8,unnormalised,07_POLR2A,0.055321744849651903,0.04768229304280614,0.06418515675121722,-4.17600952991969,-4.390402573061502,-3.9616164867778783,Nuclear speckles
Triptolide (2.5h),Unperturbed,6,1.4891694127464898e-7,unnormalised,07_POLR2A,0.09601906297557326,0.08131040711265888,0.11338844290784189,-3.3805353325856506,-3.6204161716819914,-3.1406544934893104,Nucleolus
Triptolide (2.5h),Unperturbed,6,2.8871901175130246e-8,unnormalised,07_POLR2A,0.05782524694799556,0.049589324711650395,0.06742901227310108,-4.112156667739237,-4.333826610355717,-3.8904867251227575,Nucleoplasm
Triptolide (2.5h),Unperturbed,6,1.7247881448384066e-8,unnormalised,07_POLR2A,0.05742609653229983,0.04985869419417752,0.06614205639028006,-4.122149690124377,-4.32601109082525,-3.918288289423503,PML bodies
Triptolide (2.5h),Unperturbed,6,0.0039134660157142094,unnormalised,07_SETD1A,0.7485395341040786,0.6606460943305066,0.8481264612402895,-0.4178495806748727,-0.5980504626207614,-0.2376486987289841,Cajal bodies
Triptolide (2.5h),Unperturbed,6,0.911757957222395,unnormalised,07_SETD1A,1.0059131519063649,0.9102066752566437,1.1116829800142818,0.00850575174116505,-0.13573392813262986,0.15274543161495963,Nuclear periphery
Triptolide (2.5h),Unperturbed,6,1.437546473817233e-4,unnormalised,07_SETD1A,0.5661245011624383,0.49663133421364913,0.6453417832040033,-0.8208087318343973,-1.0097528058081338,-0.6318646578606604,Nuclear speckles
Triptolide (2.5h),Unperturbed,6,0.28110846581103704,unnormalised,07_SETD1A,1.1119934084783054,0.9328240453345749,1.3255761862953424,0.1531482362773868,-0.10032311762913952,0.40661959018391297,Nucleolus
Triptolide (2.5h),Unperturbed,6,0.007929013004198843,unnormalised,07_SETD1A,0.7224798673027606,0.6137431751057374,0.8504814062785903,-0.4689707090002099,-0.7042930183045981,-0.23364839969582143,Nucleoplasm
Triptolide (2.5h),Unperturbed,6,0.004526582769543915,unnormalised,07_SETD1A,0.7088388592833071,0.6082793846790879,0.8260226157346113,-0.496470398784216,-0.7171939845213218,-0.27574681304711035,PML bodies
Triptolide (2.5h),Unperturbed,6,0.10196722510660546,unnormalised,08_H3K4me3,0.8689288219583363,0.7533436756294744,1.002248139932963,-0.2026900909356619,-0.40861992187237445,0.003239740001050636,Cajal bodies
Triptolide (2.5h),Unperturbed,6,0.13628943286553294,unnormalised,08_H3K4me3,1.1530851297229308,0.9802916899382109,1.356336415003125,0.20549902790327348,-0.02871700176891091,0.43971505757545776,Nuclear periphery
Triptolide (2.5h),Unperturbed,6,0.0704098375142556,unnormalised,08_H3K4me3,0.8466742284207628,0.7298375105526368,0.9822148611258497,-0.24012111877518916,-0.45435279365313946,-0.02588944389723891,Nuclear speckles
Triptolide (2.5h),Unperturbed,6,0.023561560527155273,unnormalised,08_H3K4me3,1.3187060341196604,1.1016203136318554,1.5785707497444945,0.39912299492701125,0.13962706780423031,0.6586189220497923,Nucleolus
Triptolide (2.5h),Unperturbed,6,0.20423938112680023,unnormalised,08_H3K4me3,0.8780030855172497,0.7340730735630376,1.0501535146032184,-0.18770208513514236,-0.4460044110836398,0.07060024081335498,Nucleoplasm
Triptolide (2.5h),Unperturbed,6,0.27219811251046616,unnormalised,08_H3K4me3,0.9152001486712219,0.7927194285084561,1.056605000465044,-0.12784080841002726,-0.33511775950520545,0.07943614268515098,PML bodies
Triptolide (2.5h),Unperturbed,6,0.10070743179161032,unnormalised,09_CCNT1,0.8797514316114139,0.7728445677371312,1.0014466216518472,-0.18483213822614014,-0.3717498022155187,0.0020855257632381723,Cajal bodies
Triptolide (2.5h),Unperturbed,6,0.7086552038088343,unnormalised,09_CCNT1,1.0222950820553975,0.9155598206364833,1.1414734583570114,0.03181168548462239,-0.12727394330918984,0.19089731427843423,Nuclear periphery
Triptolide (2.5h),Unperturbed,6,0.020049742727167825,unnormalised,09_CCNT1,0.7941626335849751,0.6877773490090978,0.9170035760719427,-0.33249361316104536,-0.53998649139595,-0.12500073492614075,Nuclear speckles
Triptolide (2.5h),Unperturbed,6,0.028237721705186902,unnormalised,09_CCNT1,1.2458579206019595,1.0724759601053493,1.4472696974710462,0.31713955076121786,0.10094530961246666,0.5333337919099692,Nucleolus
Triptolide (2.5h),Unperturbed,6,0.07686398274059583,unnormalised,09_CCNT1,0.8416636498672538,0.7183863583804545,0.9860957007937818,-0.24868428394110279,-0.47716814024778975,-0.020200427634415975,Nucleoplasm
Triptolide (2.5h),Unperturbed,6,0.08113782671001232,unnormalised,09_CCNT1,0.8601627323054429,0.7470529724961995,0.990398209078713,-0.21731846893245155,-0.42071754872964223,-0.013919389135260918,PML bodies
Triptolide (2.5h),Unperturbed,6,0.03295521493711018,unnormalised,09_SRRM2,1.117088479535101,1.032548046689171,1.2085507062953134,0.15974345970764411,0.04620891492069628,0.2732780044945919,Cajal bodies
Triptolide (2.5h),Unperturbed,6,1.122325411263531e-5,unnormalised,09_SRRM2,1.824996307379598,1.6700557758015109,1.9943115494754693,0.8678935449074323,0.739896286009817,0.9958908038050474,Nuclear periphery
Triptolide (2.5h),Unperturbed,6,0.007029933326451819,unnormalised,09_SRRM2,0.8781702696146236,0.8241552573122647,0.9357254177447135,-0.18742740192323656,-0.2790119518293283,-0.09584285201714489,Nuclear speckles
Triptolide (2.5h),Unperturbed,6,2.7897952109261544e-6,unnormalised,09_SRRM2,3.1506550715523143,2.7569834761747374,3.600539308879474,1.6556518191604015,1.463090620662503,1.8482130176583003,Nucleolus
Triptolide (2.5h),Unperturbed,6,0.0553195990639458,unnormalised,09_SRRM2,0.8669326925248283,0.7704730075687757,0.9754686873975399,-0.2060081059731989,-0.3761836800406141,-0.03583253190578382,Nucleoplasm
Triptolide (2.5h),Unperturbed,6,0.08337052074335832,unnormalised,09_SRRM2,0.8838487635577454,0.7865306731165916,0.99320810178595,-0.17812856546453668,-0.3464250659402141,-0.00983206498885906,PML bodies
Triptolide (2.5h),Unperturbed,6,0.014978308984966554,unnormalised,10_H3K27ac,0.8553274727642741,0.7810910570697932,0.9366194620250919,-0.22545121537877275,-0.35643735199318466,-0.0944650787643608,Cajal bodies
Triptolide (2.5h),Unperturbed,6,0.030799945886951143,unnormalised,10_H3K27ac,1.1446366596069397,1.0416731284523402,1.2577775568260507,0.19488971834774962,0.058902638516510966,0.3308767981789884,Nuclear periphery
Triptolide (2.5h),Unperturbed,6,0.11667527820522686,unnormalised,10_H3K27ac,0.9149458755751613,0.8319414844847659,1.006231773320504,-0.1282416928555508,-0.2654460364878961,0.008962650776794569,Nuclear speckles
Triptolide (2.5h),Unperturbed,6,0.003923733677352887,unnormalised,10_H3K27ac,1.2998488384500853,1.160777305969281,1.4555823878803071,0.37834385963958767,0.21509121906792839,0.541596500211247,Nucleolus
Triptolide (2.5h),Unperturbed,6,0.11754992209193145,unnormalised,10_H3K27ac,0.8998713347685839,0.8035518475581663,1.0077363664820354,-0.15220935784632048,-0.3155369810033834,0.011118265310742503,Nucleoplasm
Triptolide (2.5h),Unperturbed,6,0.5107533190587332,unnormalised,10_H3K27ac,0.9668973982798276,0.8798017924341317,1.0626149967412033,-0.04856528775637914,-0.18474955441086588,0.08761897889810788,PML bodies
Triptolide (2.5h),Unperturbed,6,1.4358789566619376e-10,unnormalised,10_POL2RA_pS2,0.0705507789928213,0.06651179162281534,0.07483503744299273,-3.8251941772161735,-3.9102460565639143,-3.7401422978684327,Cajal bodies
Triptolide (2.5h),Unperturbed,6,5.2449790145902187e-11,unnormalised,10_POL2RA_pS2,0.10714696190582887,0.10274157263655388,0.11174124700486206,-3.222337151130795,-3.2829080329908344,-3.1617662692707555,Nuclear periphery
Triptolide (2.5h),Unperturbed,6,3.1580174934818853e-10,unnormalised,10_POL2RA_pS2,0.0659585349563512,0.06156437242154984,0.07066633123129758,-3.922296835187943,-4.0217604914602,-3.8228331789156864,Nuclear speckles
Triptolide (2.5h),Unperturbed,6,7.735246794153197e-9,unnormalised,10_POL2RA_pS2,0.1277215963491489,0.1168447638280318,0.13961093025943008,-2.968925604995374,-3.0973350109043447,-2.840516199086403,Nucleolus
Triptolide (2.5h),Unperturbed,6,1.6288971450130556e-9,unnormalised,10_POL2RA_pS2,0.08177106502962732,0.07522151390320027,0.08889088678385487,-3.6122657588703193,-3.732710847519601,-3.491820670221037,Nucleoplasm
Triptolide (2.5h),Unperturbed,6,1.982212851808729e-10,unnormalised,10_POL2RA_pS2,0.08016858797617338,0.07555944353538069,0.08505889134935209,-3.6408191257651925,-3.726244112872461,-3.5553941386579244,PML bodies
Triptolide (2.5h),Unperturbed,6,0.6260216287428981,unnormalised,11_KPNA2_MAX,1.0500613326418577,0.8714155336321088,1.26533067148089,0.07047359619052103,-0.1985672642894698,0.339514456670512,Cajal bodies
Triptolide (2.5h),Unperturbed,6,0.12147397621702585,unnormalised,11_KPNA2_MAX,1.1531271430385668,0.9876592133023683,1.3463168166742991,0.20555159236391915,-0.01791476167030842,0.4290179463981466,Nuclear periphery
Triptolide (2.5h),Unperturbed,6,0.5654939543795964,unnormalised,11_KPNA2_MAX,1.0610774074420857,0.8764842710494676,1.2845470269944803,0.08552990720392278,-0.19019989355747277,0.3612597079653182,Nuclear speckles
Triptolide (2.5h),Unperturbed,6,0.039938116272047935,unnormalised,11_KPNA2_MAX,1.302158367421824,1.0682419232526132,1.5872962640183688,0.38090491854964376,0.09523840915340182,0.6665714279458858,Nucleolus
Triptolide (2.5h),Unperturbed,6,0.6637068929622918,unnormalised,11_KPNA2_MAX,1.0463538496728857,0.8615758480252378,1.2707602949116055,0.06537081605916056,-0.21495028653563977,0.34569191865396076,Nucleoplasm
Triptolide (2.5h),Unperturbed,6,0.5107608304201277,unnormalised,11_KPNA2_MAX,1.0699029835822056,0.8852314506986724,1.2930995542178854,0.09747998218669622,-0.17587338644955283,0.37083335082294516,PML bodies
Triptolide (2.5h),Unperturbed,6,0.12570278540296295,unnormalised,11_PML,0.7497035659033481,0.5457385874187708,1.0298986542010897,-0.4156078306649697,-0.8737180392480255,0.04250237791808618,Cajal bodies
Triptolide (2.5h),Unperturbed,6,0.3423633641889952,unnormalised,11_PML,0.8919110553923383,0.7175746469388142,1.1086028946601083,-0.1650282483543832,-0.47879917645543035,0.14874267974666386,Nuclear periphery
Triptolide (2.5h),Unperturbed,6,0.04010132102211833,unnormalised,11_PML,0.6675048813227302,0.4927736617723022,0.9041935500107044,-0.5831497079233557,-1.0210029473081692,-0.1452964685385426,Nuclear speckles
Triptolide (2.5h),Unperturbed,6,0.5995162280507735,unnormalised,11_PML,0.9290898558224188,0.7162723735148331,1.2051392628145903,-0.10610996299367455,-0.4814197962293092,0.26919987024196007,Nucleolus
Triptolide (2.5h),Unperturbed,6,0.08179331029321431,unnormalised,11_PML,0.7489508482218152,0.5709796155050134,0.9823947437353853,-0.41705705357776074,-0.8084888539135684,-0.02562525324195324,Nucleoplasm
Triptolide (2.5h),Unperturbed,6,0.1759908284903516,unnormalised,11_PML,0.659165977806058,0.3869784934388783,1.1228008627452164,-0.6012863137090105,-1.3696747049291607,0.16710207751113973,PML bodies
Triptolide (2.5h),Unperturbed,6,0.010005299128769378,unnormalised,12_RB1_pS807_S811,1.3163703339467132,1.1383091009010347,1.5222849880786773,0.3965654190025651,0.1868923658919964,0.606238472113134,Cajal bodies
